SituationTitle,SituationID,Genre,Character,CharacterID,Entity,EntityID,Technology,Verb
Data Feelings (The Happy App)(Measuring feelings),1923,Performance art,"""Mari Nagem""",1922,NA,NA,NA,Recorded
Data Feelings (The Happy App)(Measuring feelings),1923,Installation art,"""Mari Nagem""",1922,NA,NA,NA,Classified
Data Feelings (The Happy App)(Measuring feelings),1923,Art,NA,NA,NA,NA,Emotion recognition,Analysing
Data Feelings (The Happy App)(Measuring feelings),1923,Video art,NA,NA,NA,NA,Emotion recognition,Classifying
Data Feelings (The Happy App)(Measuring feelings),1923,Performance art,NA,NA,NA,NA,Emotion recognition,Interpreting
Data Feelings (The Happy App)(Measuring feelings),1923,Installation art,NA,NA,NA,NA,Emotion recognition,Reporting
Data Feelings (The Happy App)(Measuring feelings),1923,Art,NA,NA,NA,NA,Facial recognition,Interpreting
Data Feelings (The Happy App)(Measuring feelings),1923,Video art,NA,NA,NA,NA,Facial recognition,Reporting
Data Feelings (The Happy App)(Measuring feelings),1923,Installation art,"""Mari Nagem""",1922,NA,NA,NA,Working
Data Feelings (The Happy App)(Measuring feelings),1923,Art,NA,NA,NA,NA,Webcams,Recording
Data Feelings (The Happy App)(Measuring feelings),1923,Video art,NA,NA,NA,NA,Emotion recognition,Detecting
Data Feelings (The Happy App)(Measuring feelings),1923,Performance art,NA,NA,NA,NA,Emotion recognition,Analysing
Data Feelings (The Happy App)(Measuring feelings),1923,Installation art,NA,NA,NA,NA,Emotion recognition,Classifying
Data Feelings (The Happy App)(Measuring feelings),1923,Art,NA,NA,NA,NA,Facial recognition,Analysing
Data Feelings (The Happy App)(Measuring feelings),1923,Video art,NA,NA,NA,NA,Facial recognition,Classifying
Data Feelings (The Happy App)(Measuring feelings),1923,Performance art,NA,NA,NA,NA,Facial recognition,Interpreting
Data Feelings (The Happy App)(Measuring feelings),1923,Installation art,NA,NA,NA,NA,Facial recognition,Reporting
Data Feelings (The Happy App)(Measuring feelings),1923,Art,"""Mari Nagem""",1922,NA,NA,NA,Classified
Data Feelings (The Happy App)(Measuring feelings),1923,Video art,"""Mari Nagem""",1922,NA,NA,NA,Analysed
Data Feelings (The Happy App)(Measuring feelings),1923,Performance art,NA,NA,NA,NA,Webcams,Recording
Data Feelings (The Happy App)(Measuring feelings),1923,Installation art,NA,NA,NA,NA,Emotion recognition,Detecting
Data Feelings (The Happy App)(Measuring feelings),1923,Art,NA,NA,NA,NA,Emotion recognition,Reporting
Data Feelings (The Happy App)(Measuring feelings),1923,Video art,NA,NA,NA,NA,Facial recognition,Detecting
Data Feelings (The Happy App)(Measuring feelings),1923,Performance art,NA,NA,NA,NA,Facial recognition,Analysing
Data Feelings (The Happy App)(Measuring feelings),1923,Installation art,NA,NA,NA,NA,Facial recognition,Classifying
Data Feelings (The Happy App)(Measuring feelings),1923,Art,"""Mari Nagem""",1922,NA,NA,NA,Working
Data Feelings (The Happy App)(Measuring feelings),1923,Video art,"""Mari Nagem""",1922,NA,NA,NA,Recorded
Data Feelings (The Happy App)(Measuring feelings),1923,Performance art,"""Mari Nagem""",1922,NA,NA,NA,Classified
Data Feelings (The Happy App)(Measuring feelings),1923,Installation art,"""Mari Nagem""",1922,NA,NA,NA,Analysed
Data Feelings (The Happy App)(Measuring feelings),1923,Art,NA,NA,NA,NA,Emotion recognition,Classifying
Data Feelings (The Happy App)(Measuring feelings),1923,Video art,NA,NA,NA,NA,Emotion recognition,Interpreting
Data Feelings (The Happy App)(Measuring feelings),1923,Performance art,NA,NA,NA,NA,Emotion recognition,Reporting
Data Feelings (The Happy App)(Measuring feelings),1923,Installation art,NA,NA,NA,NA,Facial recognition,Detecting
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Installation art,NA,NA,Image,2000335,NA,Cut
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Art,NA,NA,NA,NA,Camera,Capturing
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Installation art,NA,NA,User,2000381,NA,Posing
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Installation art,NA,NA,Image,2000335,NA,Replaced
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Art,NA,NA,User,2000381,NA,Detected
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Art,NA,NA,Image,2000335,NA,Cut
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Art,NA,NA,User,2000381,NA,Posing
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Installation art,NA,NA,Image,2000335,NA,Captured
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Art,NA,NA,Image,2000335,NA,Replaced
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Installation art,NA,NA,User,2000381,NA,Simulated
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Installation art,NA,NA,NA,NA,Object recognition,Detecting
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Art,NA,NA,Image,2000335,NA,Captured
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Installation art,NA,NA,User,2000381,NA,Captured
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Installation art,NA,NA,Image,2000335,NA,Destroyed
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Art,NA,NA,User,2000381,NA,Simulated
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Art,NA,NA,NA,NA,Object recognition,Detecting
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Art,NA,NA,User,2000381,NA,Captured
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Installation art,NA,NA,Image,2000335,NA,Simulating
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Art,NA,NA,Image,2000335,NA,Destroyed
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Installation art,NA,NA,NA,NA,Camera,Capturing
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Art,NA,NA,Image,2000335,NA,Simulating
Contra a Cegueira da Ordem Estabelecida (simulating cutting of users eye),1921,Installation art,NA,NA,User,2000381,NA,Detected
MEMEMEME#selfie (smartphone making selfie of it self),1917,Art,NA,NA,NA,NA,Object recognition,Automating
MEMEMEME#selfie (smartphone making selfie of it self),1917,Installation art,NA,NA,NA,NA,Object recognition,Detecting
MEMEMEME#selfie (smartphone making selfie of it self),1917,Art,NA,NA,NA,NA,Cameraphone,Photographing
MEMEMEME#selfie (smartphone making selfie of it self),1917,Installation art,NA,NA,NA,NA,Cameraphone,Photographed
MEMEMEME#selfie (smartphone making selfie of it self),1917,Art,NA,NA,NA,NA,Cameraphone,Detected
MEMEMEME#selfie (smartphone making selfie of it self),1917,Art,NA,NA,Image,2000335,NA,Anthropomorphising
MEMEMEME#selfie (smartphone making selfie of it self),1917,Installation art,NA,NA,Image,2000335,NA,Published
MEMEMEME#selfie (smartphone making selfie of it self),1917,Art,NA,NA,NA,NA,Object recognition,Triggering
MEMEMEME#selfie (smartphone making selfie of it self),1917,Installation art,NA,NA,NA,NA,Object recognition,Automating
MEMEMEME#selfie (smartphone making selfie of it self),1917,Art,NA,NA,NA,NA,Object recognition,Detecting
MEMEMEME#selfie (smartphone making selfie of it self),1917,Installation art,NA,NA,NA,NA,Cameraphone,Photographing
MEMEMEME#selfie (smartphone making selfie of it self),1917,Art,NA,NA,NA,NA,Cameraphone,Photographed
MEMEMEME#selfie (smartphone making selfie of it self),1917,Installation art,NA,NA,NA,NA,Cameraphone,Detected
MEMEMEME#selfie (smartphone making selfie of it self),1917,Installation art,NA,NA,Image,2000335,NA,Anthropomorphising
MEMEMEME#selfie (smartphone making selfie of it self),1917,Art,NA,NA,Image,2000335,NA,Published
MEMEMEME#selfie (smartphone making selfie of it self),1917,Installation art,NA,NA,NA,NA,Object recognition,Triggering
Expanded Eye (mimicing insect vision),1913,Installation art,NA,NA,User,2000381,NA,Posing
Expanded Eye (mimicing insect vision),1913,Art,NA,NA,NA,NA,Camera,Capturing
Expanded Eye (mimicing insect vision),1913,Installation art,NA,NA,NA,NA,Object recognition,Detecting
Expanded Eye (mimicing insect vision),1913,Art,NA,NA,Image,2000335,NA,Transforming
Expanded Eye (mimicing insect vision),1913,Art,NA,NA,User,2000381,NA,Seeing
Expanded Eye (mimicing insect vision),1913,Installation art,NA,NA,NA,NA,Camera,Multiplying
Expanded Eye (mimicing insect vision),1913,Art,NA,NA,NA,NA,Object recognition,Multiplying
Expanded Eye (mimicing insect vision),1913,Installation art,NA,NA,NA,NA,Camera,Capturing
Expanded Eye (mimicing insect vision),1913,Art,NA,NA,NA,NA,Object recognition,Capturing
Expanded Eye (mimicing insect vision),1913,Installation art,NA,NA,Image,2000335,NA,Transforming
Expanded Eye (mimicing insect vision),1913,Installation art,NA,NA,User,2000381,NA,Seeing
Expanded Eye (mimicing insect vision),1913,Art,NA,NA,NA,NA,Camera,Detecting
Expanded Eye (mimicing insect vision),1913,Installation art,NA,NA,NA,NA,Object recognition,Multiplying
Expanded Eye (mimicing insect vision),1913,Art,NA,NA,Image,2000335,NA,Mimicking
Expanded Eye (mimicing insect vision),1913,Art,NA,NA,User,2000381,NA,Estranged
Expanded Eye (mimicing insect vision),1913,Installation art,NA,NA,NA,NA,Object recognition,Capturing
Expanded Eye (mimicing insect vision),1913,Art,NA,NA,Image,2000335,NA,Multiplied
Expanded Eye (mimicing insect vision),1913,Art,NA,NA,User,2000381,NA,Posing
Expanded Eye (mimicing insect vision),1913,Installation art,NA,NA,NA,NA,Camera,Detecting
Expanded Eye (mimicing insect vision),1913,Art,NA,NA,NA,NA,Object recognition,Detecting
Expanded Eye (mimicing insect vision),1913,Installation art,NA,NA,Image,2000335,NA,Mimicking
Expanded Eye (mimicing insect vision),1913,Installation art,NA,NA,User,2000381,NA,Estranged
Expanded Eye (mimicing insect vision),1913,Art,NA,NA,NA,NA,Camera,Multiplying
Expanded Eye (mimicing insect vision),1913,Installation art,NA,NA,Image,2000335,NA,Multiplied
Blade Runner 2049 (Companionship/Romance with an AI),1912,Narrative,NA,NA,NA,NA,AI,Projected
Blade Runner 2049 (Companionship/Romance with an AI),1912,Movie,NA,NA,NA,NA,AI,Deceiving
Blade Runner 2049 (Companionship/Romance with an AI),1912,Movie,Joi,2112,NA,NA,NA,Interacting
Blade Runner 2049 (Companionship/Romance with an AI),1912,Narrative,"Officer K (K, Joe)",1905,NA,NA,NA,Interacting
Blade Runner 2049 (Companionship/Romance with an AI),1912,Movie,NA,NA,NA,NA,Holograms,Projected
Blade Runner 2049 (Companionship/Romance with an AI),1912,Narrative,NA,NA,NA,NA,AI,Deceiving
Blade Runner 2049 (Companionship/Romance with an AI),1912,Narrative,Joi,2112,NA,NA,NA,Interacting
Blade Runner 2049 (Companionship/Romance with an AI),1912,Movie,Joi,2112,NA,NA,NA,Loved
Blade Runner 2049 (Companionship/Romance with an AI),1912,Narrative,NA,NA,NA,NA,Holograms,Projected
Blade Runner 2049 (Companionship/Romance with an AI),1912,Movie,NA,NA,NA,NA,Holograms,Deceiving
Blade Runner 2049 (Companionship/Romance with an AI),1912,Narrative,Joi,2112,NA,NA,NA,Loved
Blade Runner 2049 (Companionship/Romance with an AI),1912,Movie,"Officer K (K, Joe)",1905,NA,NA,NA,Deceived
Blade Runner 2049 (Companionship/Romance with an AI),1912,Narrative,NA,NA,NA,NA,Holograms,Deceiving
Blade Runner 2049 (Companionship/Romance with an AI),1912,Movie,NA,NA,NA,NA,AI,Upgraded
Blade Runner 2049 (Companionship/Romance with an AI),1912,Narrative,"Officer K (K, Joe)",1905,NA,NA,NA,Deceived
Blade Runner 2049 (Companionship/Romance with an AI),1912,Movie,"Officer K (K, Joe)",1905,NA,NA,NA,Loving
Blade Runner 2049 (Companionship/Romance with an AI),1912,Narrative,NA,NA,NA,NA,AI,Upgraded
Blade Runner 2049 (Companionship/Romance with an AI),1912,Movie,NA,NA,NA,NA,AI,Interacting
Blade Runner 2049 (Companionship/Romance with an AI),1912,Narrative,"Officer K (K, Joe)",1905,NA,NA,NA,Loving
Blade Runner 2049 (Companionship/Romance with an AI),1912,Movie,NA,NA,NA,NA,Holograms,Upgraded
Blade Runner 2049 (Companionship/Romance with an AI),1912,Narrative,NA,NA,NA,NA,AI,Interacting
Blade Runner 2049 (Companionship/Romance with an AI),1912,Movie,NA,NA,NA,NA,AI,Emanated
Blade Runner 2049 (Companionship/Romance with an AI),1912,Movie,Joi,2112,NA,NA,NA,Emanated
Blade Runner 2049 (Companionship/Romance with an AI),1912,Narrative,NA,NA,NA,NA,Holograms,Upgraded
Blade Runner 2049 (Companionship/Romance with an AI),1912,Movie,NA,NA,NA,NA,Holograms,Interacting
Blade Runner 2049 (Companionship/Romance with an AI),1912,Narrative,NA,NA,NA,NA,AI,Emanated
Blade Runner 2049 (Companionship/Romance with an AI),1912,Narrative,Joi,2112,NA,NA,NA,Emanated
Blade Runner 2049 (Companionship/Romance with an AI),1912,Movie,Joi,2112,NA,NA,NA,Loving
Blade Runner 2049 (Companionship/Romance with an AI),1912,Narrative,NA,NA,NA,NA,Holograms,Interacting
Blade Runner 2049 (Companionship/Romance with an AI),1912,Movie,NA,NA,NA,NA,Holograms,Emanated
Blade Runner 2049 (Companionship/Romance with an AI),1912,Narrative,Joi,2112,NA,NA,NA,Loving
Blade Runner 2049 (Companionship/Romance with an AI),1912,Movie,"Officer K (K, Joe)",1905,NA,NA,NA,Loved
Blade Runner 2049 (Companionship/Romance with an AI),1912,Narrative,NA,NA,NA,NA,Holograms,Emanated
Blade Runner 2049 (Companionship/Romance with an AI),1912,Movie,NA,NA,NA,NA,AI,Projected
Blade Runner 2049 (Companionship/Romance with an AI),1912,Narrative,"Officer K (K, Joe)",1905,NA,NA,NA,Loved
Blade Runner 2049 (Companionship/Romance with an AI),1912,Movie,"Officer K (K, Joe)",1905,NA,NA,NA,Interacting
Blade Runner 2049 (Drone scan),1911,Narrative,NA,NA,NA,NA,3D scans,Revealing
Blade Runner 2049 (Drone scan),1911,Narrative,NA,NA,NA,NA,Drones,Helping
Blade Runner 2049 (Drone scan),1911,Movie,"Officer K (K, Joe)",1905,NA,NA,NA,Concluding
Blade Runner 2049 (Drone scan),1911,Narrative,NA,NA,NA,NA,3D scans,Reconstructing
Blade Runner 2049 (Drone scan),1911,Narrative,NA,NA,NA,NA,Drones,Scanning
Blade Runner 2049 (Drone scan),1911,Movie,"Officer K (K, Joe)",1905,NA,NA,NA,Looking
Blade Runner 2049 (Drone scan),1911,Narrative,"Officer K (K, Joe)",1905,NA,NA,NA,Helped
Blade Runner 2049 (Drone scan),1911,Movie,NA,NA,NA,NA,3D scans,Revealing
Blade Runner 2049 (Drone scan),1911,Movie,NA,NA,NA,NA,Drones,Helping
Blade Runner 2049 (Drone scan),1911,Narrative,"Officer K (K, Joe)",1905,NA,NA,NA,Analysing
Blade Runner 2049 (Drone scan),1911,Movie,NA,NA,NA,NA,3D scans,Reconstructing
Blade Runner 2049 (Drone scan),1911,Movie,NA,NA,NA,NA,Drones,Scanning
Blade Runner 2049 (Drone scan),1911,Narrative,NA,NA,NA,NA,Drones,Capturing
Blade Runner 2049 (Drone scan),1911,Movie,"Officer K (K, Joe)",1905,NA,NA,NA,Helped
Blade Runner 2049 (Drone scan),1911,Narrative,NA,NA,NA,NA,3D scans,Showing
Blade Runner 2049 (Drone scan),1911,Narrative,NA,NA,NA,NA,Drones,Flying
Blade Runner 2049 (Drone scan),1911,Movie,"Officer K (K, Joe)",1905,NA,NA,NA,Analysing
Blade Runner 2049 (Drone scan),1911,Narrative,"Officer K (K, Joe)",1905,NA,NA,NA,Discovering
Blade Runner 2049 (Drone scan),1911,Movie,NA,NA,NA,NA,Drones,Capturing
Blade Runner 2049 (Drone scan),1911,Narrative,"Officer K (K, Joe)",1905,NA,NA,NA,Concluding
Blade Runner 2049 (Drone scan),1911,Movie,NA,NA,NA,NA,3D scans,Showing
Blade Runner 2049 (Drone scan),1911,Movie,NA,NA,NA,NA,Drones,Flying
Blade Runner 2049 (Drone scan),1911,Narrative,"Officer K (K, Joe)",1905,NA,NA,NA,Looking
Blade Runner 2049 (Drone scan),1911,Movie,"Officer K (K, Joe)",1905,NA,NA,NA,Discovering
Memories of the Alhambra (interaction with an AI),1909,Narrative,NA,NA,NA,NA,AI,Listening
Memories of the Alhambra (interaction with an AI),1909,Narrative,Emma (AI),1825,NA,NA,NA,Replicating
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,NA,NA,NA,NA,Ocular implant,Recognising
Memories of the Alhambra (interaction with an AI),1909,Narrative,NA,NA,NA,NA,Augmented reality,Informing
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,NA,NA,NA,NA,AI,Listening
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,Emma (AI),1825,NA,NA,NA,Replicating
Memories of the Alhambra (interaction with an AI),1909,Narrative,Yoo Jin Woo,1820,NA,NA,NA,Rejected
Memories of the Alhambra (interaction with an AI),1909,Narrative,Emma (AI),1825,NA,NA,NA,Observing
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,NA,NA,NA,NA,Augmented reality,Informing
Memories of the Alhambra (interaction with an AI),1909,Narrative,NA,NA,NA,NA,Augmented reality,Recognising
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,Yoo Jin Woo,1820,NA,NA,NA,Rejected
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,Emma (AI),1825,NA,NA,NA,Observing
Memories of the Alhambra (interaction with an AI),1909,Narrative,Yoo Jin Woo,1820,NA,NA,NA,Talking
Memories of the Alhambra (interaction with an AI),1909,Narrative,Emma (AI),1825,NA,NA,NA,Playing
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,NA,NA,NA,NA,Augmented reality,Recognising
Memories of the Alhambra (interaction with an AI),1909,Narrative,NA,NA,NA,NA,AI,Rejecting
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,Yoo Jin Woo,1820,NA,NA,NA,Talking
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,Emma (AI),1825,NA,NA,NA,Playing
Memories of the Alhambra (interaction with an AI),1909,Narrative,NA,NA,NA,NA,Ocular implant,Showing
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,NA,NA,NA,NA,AI,Rejecting
Memories of the Alhambra (interaction with an AI),1909,Narrative,NA,NA,NA,NA,AI,Observing
Memories of the Alhambra (interaction with an AI),1909,Narrative,Jung Hee Joo,1821,NA,NA,NA,Replicated
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,NA,NA,NA,NA,Ocular implant,Showing
Memories of the Alhambra (interaction with an AI),1909,Narrative,NA,NA,NA,NA,Ocular implant,Scanning
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,NA,NA,NA,NA,AI,Observing
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,Jung Hee Joo,1821,NA,NA,NA,Replicated
Memories of the Alhambra (interaction with an AI),1909,Narrative,NA,NA,NA,NA,AI,Playing
Memories of the Alhambra (interaction with an AI),1909,Narrative,Emma (AI),1825,NA,NA,NA,Constrained
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,NA,NA,NA,NA,Ocular implant,Scanning
Memories of the Alhambra (interaction with an AI),1909,Narrative,NA,NA,NA,NA,Augmented reality,Showing
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,NA,NA,NA,NA,AI,Playing
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,Emma (AI),1825,NA,NA,NA,Constrained
Memories of the Alhambra (interaction with an AI),1909,Narrative,Yoo Jin Woo,1820,NA,NA,NA,Learning
Memories of the Alhambra (interaction with an AI),1909,Narrative,Emma (AI),1825,NA,NA,NA,Listening
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,NA,NA,NA,NA,Augmented reality,Showing
Memories of the Alhambra (interaction with an AI),1909,Narrative,NA,NA,NA,NA,Augmented reality,Scanning
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,Yoo Jin Woo,1820,NA,NA,NA,Learning
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,Emma (AI),1825,NA,NA,NA,Listening
Memories of the Alhambra (interaction with an AI),1909,Narrative,Yoo Jin Woo,1820,NA,NA,NA,Seeing
Memories of the Alhambra (interaction with an AI),1909,Narrative,NA,NA,NA,NA,Ocular implant,Informing
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,NA,NA,NA,NA,Augmented reality,Scanning
Memories of the Alhambra (interaction with an AI),1909,Narrative,NA,NA,NA,NA,AI,Informing
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,Yoo Jin Woo,1820,NA,NA,NA,Seeing
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,NA,NA,NA,NA,Ocular implant,Informing
Memories of the Alhambra (interaction with an AI),1909,Narrative,NA,NA,NA,NA,Ocular implant,Recognising
Memories of the Alhambra (interaction with an AI),1909,TV series or episode,NA,NA,NA,NA,AI,Informing
FACELESS (making a CCTV film),1903,Art,"""Ma Nu""",1908,NA,NA,NA,Captured
FACELESS (making a CCTV film),1903,Video art,NA,NA,Image,2000335,NA,Anonymised
FACELESS (making a CCTV film),1903,Art,NA,NA,Image,2000335,NA,Anonymised
FACELESS (making a CCTV film),1903,Video art,NA,NA,NA,NA,Surveillance cameras,Capturing
FACELESS (making a CCTV film),1903,Art,NA,NA,NA,NA,Surveillance cameras,Capturing
FACELESS (making a CCTV film),1903,Video art,"""Ma Nu""",1908,NA,NA,NA,Revealed
FACELESS (making a CCTV film),1903,Art,"""Ma Nu""",1908,NA,NA,NA,Revealed
FACELESS (making a CCTV film),1903,Video art,"""Ma Nu""",1908,NA,NA,NA,Recorded
FACELESS (making a CCTV film),1903,Art,"""Ma Nu""",1908,NA,NA,NA,Recorded
FACELESS (making a CCTV film),1903,Video art,NA,NA,Image,2000335,NA,Published
FACELESS (making a CCTV film),1903,Art,NA,NA,Image,2000335,NA,Published
FACELESS (making a CCTV film),1903,Video art,NA,NA,Image,2000335,NA,Acquired
FACELESS (making a CCTV film),1903,Art,NA,NA,Image,2000335,NA,Acquired
FACELESS (making a CCTV film),1903,Video art,NA,NA,NA,NA,Surveillance cameras,Recording
FACELESS (making a CCTV film),1903,Art,NA,NA,NA,NA,Surveillance cameras,Recording
FACELESS (making a CCTV film),1903,Video art,"""Ma Nu""",1908,NA,NA,NA,Performing
FACELESS (making a CCTV film),1903,Art,"""Ma Nu""",1908,NA,NA,NA,Performing
FACELESS (making a CCTV film),1903,Video art,"""Ma Nu""",1908,NA,NA,NA,Captured
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,Palle Olsson,1894,NA,NA,NA,Recorded
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,NA,NA,Environment,20001679,NA,Conserved
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,NA,NA,Government,2000333,NA,Conserving
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,NA,NA,Government,2000333,NA,Conserving
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,NA,NA,NA,NA,Camera,Recording
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,NA,NA,Environment,20001679,NA,Replaced
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,NA,NA,NA,NA,Camera,Recording
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,NA,NA,Environment,20001679,NA,Replaced
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,NA,NA,Government,2000333,NA,Recording
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,NA,NA,Government,2000333,NA,Recording
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,Students (... som duften av en drøm...),1896,NA,NA,NA,Conserving
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,NA,NA,Corporation,2000332,NA,Simulating
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,Students (... som duften av en drøm...),1896,NA,NA,NA,Conserving
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,NA,NA,Corporation,2000332,NA,Simulating
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,Palle Olsson,1894,NA,NA,NA,Replacing
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,NA,NA,NA,NA,Virtual reality,Replacing
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,Palle Olsson,1894,NA,NA,NA,Replacing
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,NA,NA,NA,NA,Virtual reality,Replacing
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,NA,NA,Corporation,2000332,NA,Replacing
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,NA,NA,Corporation,2000332,NA,Replacing
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,Palle Olsson,1894,NA,NA,NA,Recording
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,NA,NA,Environment,20001679,NA,Destroyed
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,Palle Olsson,1894,NA,NA,NA,Recording
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,NA,NA,Environment,20001679,NA,Destroyed
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,NA,NA,Government,2000333,NA,Simulating
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,NA,NA,Government,2000333,NA,Simulating
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,NA,NA,NA,NA,Camera,Conserving
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,NA,NA,Environment,20001679,NA,Simulated
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,NA,NA,NA,NA,Camera,Conserving
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,NA,NA,Environment,20001679,NA,Simulated
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,NA,NA,Government,2000333,NA,Replacing
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,NA,NA,Government,2000333,NA,Replacing
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,Students (... som duften av en drøm...),1896,NA,NA,NA,Complaining
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,NA,NA,Environment,20001679,NA,Recorded
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,Students (... som duften av en drøm...),1896,NA,NA,NA,Complaining
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,NA,NA,Environment,20001679,NA,Recorded
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,Palle Olsson,1894,NA,NA,NA,Doubting
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,Palle Olsson,1894,NA,NA,NA,Doubting
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,Students (... som duften av en drøm...),1896,NA,NA,NA,Recording
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,NA,NA,Corporation,2000332,NA,Conserving
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,Students (... som duften av en drøm...),1896,NA,NA,NA,Recording
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,NA,NA,Corporation,2000332,NA,Conserving
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,Palle Olsson,1894,NA,NA,NA,Conserving
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,NA,NA,NA,NA,Virtual reality,Conserving
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,Palle Olsson,1894,NA,NA,NA,Conserving
... som duften av en drøm... (Nature captured by VV cameras),1897,Narrative,NA,NA,NA,NA,Virtual reality,Conserving
... som duften av en drøm... (Nature captured by VV cameras),1897,Novel,NA,NA,Corporation,2000332,NA,Recording
